novelLink,Book Name,lastChapterName,lastChapterLink,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail
https://vipnovel.com/vipnovel/masked-knight/,Masked Knight,Chapter 338(End),https://vipnovel.com/vipnovel/masked-knight/chapter-338end,https://www.novelupdates.com/series/masked-knight/,Action:Adventure:Fantasy:Harem:Xuanhuan,https://cdn.novelupdates.com/images/2017/03/Masked-Knight.jpg,Dancing,(3.1 / 5.0 204 votes),"Appearance Changes,Beautiful Female Lead,Demons,Gods,Maids,Marriage,Netori,Romantic Subplot,Sword And Magic,Vampires,Weak to Strong",Chinese,"In a world where magic and sorcery flourish came a tale of a nobody who grew into a legend. Partake in the conquests and tribulations of a great army where warriors live day-to-day seeking the thrill of combat. 
Experience heart-rending drama and hilarious situations while awaiting the impending arrival of the malevolent evil stirring in the darkest depths of the world… 
Journey alongside Rody a young knight as he dons a mask of circumstances that is filled with secrets to unravel the mysteries of the universe!
",masked-knight, 73 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_10447.jpg
https://vipnovel.com/vipnovel/how-to-survive-as-a-villain/,How to Survive As a Villain,Chapter  142,https://vipnovel.com/vipnovel/how-to-survive-as-a-villain/chapter-142,https://www.novelupdates.com/series/how-to-survive-as-a-villain/,Comedy:Drama:Historical:Romance:Yaoi,https://cdn.novelupdates.com/images/2019/08/IMG_8530_waifu2x_art_noise3_scale_tta_1.png,Yi Yi Yi Yi,(4.5 / 5.0 211 votes),"Adapted to Manhua,Carefree Protagonist,Comedic Undertone,Doting Love Interests,First Love,Love Interest Falls in Love First,Reincarnation,Slow Romance,Strong Love Interests,Transported to Another World",Chinese,"Xiao YuAn transmigrated into a novel as the homosexual young Emperor imprisoning the Male Lead of a Stallion Novel.
This is indeed miserable and sad.
Because of this Xiao YuAn began to work hard to survive.
But!
“To those cannon fodders even if you want to treat the Male Lead bad can you stop sending him to my bed?” Xiao YuAn thinks that there’s nothing wrong in pampering the Male Lead but that’s just because he wants to bathe in the Protagonist halo!
Xiao YuAn: “Don’t abuse the Male Lead ever again!!! You guys aren’t afraid of death but I want to live!!!”
A story that starts out with the Shou taking care of the Gong and then the Gong takes care of the Shou.
",how-to-survive-as-a-villain, 145 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_24499.jpg
https://vipnovel.com/vipnovel/plundering-the-heavens/,Plundering the Heavens,Chapter 425,https://vipnovel.com/vipnovel/plundering-the-heavens/chapter-425,https://www.novelupdates.com/series/plundering-the-heavens/,Action:Adventure:Comedy:Fantasy:Harem:Martial Arts:Xianxia,https://cdn.novelupdates.com/images/2017/04/Plundering-the-Heavens.jpg,Ghost of Dark Mountain,(3.9 / 5.0 265 votes),"Age Progression,Beastkin,Body Tempering,Cunning Protagonist,Demons,Male Protagonist,Romantic Subplot,Shameless Protagonist,Thieves,Weak to Strong",Chinese,"Some say he is the bad apple in a basket that he’s rotting everything around him with disgrace and corruption.
Some say he is the biggest scum of the South Zhanbu Continent that he’s colluding with the dark sects to cheat steal and commit all manner of atrocities.
Some say he is the most wanted playboy. “Lock your daughters at home to keep Fang Xing away!”
To all of those people “That’s right I am that big rotten apple. Any problem with that?”
This brand of anti-hero is a young orphan with poor prospects and nothing more than the keepsakes of his uncles. He plots schemes and orchestrates all manner of villainy in his quest for power and revenge unafraid to live precariously and make enemies out of those he really should not.
",plundering-the-heavens, 427 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_6387.jpg
https://vipnovel.com/vipnovel/zhu-xian/,Zhu Xian,Chapter 260(End),https://vipnovel.com/vipnovel/zhu-xian/chapter-260end,https://www.novelupdates.com/series/zhu-xian/,Action:Adventure:Drama:Fantasy:Martial Arts:Romance:Tragedy:Xianxia,https://cdn.novelupdates.com/images/2015/12/Zhu-Xian.jpg,Xiao Ding,(4.1 / 5.0 217 votes),"Adapted to Drama,Adapted to Manhua,Ancient Times,Artifacts,Beautiful Female Lead,Character Growth,Demonic Cultivation Technique,Immortals,Love Triangles,Poisons,Survival,Time Skip",Chinese,"A terrible calamity has fallen onto Zhang Fan not only becoming one of the three survivors of Grass Temple Village where everyone else was horribly massacred he was also tasked to carry one of the most evil artifacts the Sinister Bead and taught one of the most secret teachings of the Skysong Sect the Brahmin Wisdom. Now he cultivates in the Jadeon Sect his knowledge and possession will draw him into a chaotic story where he will have to carry some of the greatest burdens of the Martial World.
",zhu-xian, 268 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_2916.jpg
https://vipnovel.com/vipnovel/cyber-ghosts/,Cyber Ghosts,Chapter 239,https://vipnovel.com/vipnovel/cyber-ghosts/chapter-239,https://www.novelupdates.com/series/cyber-ghosts/,Fantasy:Horror:Supernatural:Xuanhuan,https://cdn.novelupdates.com/images/2019/01/E1A9ECBC2379C6E842665C00C13A8DBE.jpg,Jiang Nan Mu Yu,(3.7 / 5.0 12 votes),Male Protagonist,Chinese,"What if a man walked so fast that his soul could not keep up? Zhou Yuan an Internet worker chose to make a deal with a demon as to get a higher ability with his body by giving up his soul.
The only way to save him was to create a new god. Thus his friends Hao Ning and Liu Shuai tried everything they could to rescue him. They encountered kinds of ghosts summoned various gods and borrowed manas from anything or anyone they could take advantage of to fight against evil demons. Surprisingly they finally knew that the new god was always with them.
",cyber-ghosts, 111 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_20573.jpg
https://vipnovel.com/vipnovel/hubby-your-fox-fairy-wants-everything/,"Hubby, Your Fox Fairy Wants Everything",Chapter 207,https://vipnovel.com/vipnovel/hubby-your-fox-fairy-wants-everything/chapter-207,https://www.novelupdates.com/series/hubby-your-fox-fairy-wants-everything/,Fantasy:Mystery:Shoujo,https://cdn.novelupdates.com/images/2019/02/Hubby-Your-Fox-Fairy-Wants-Everything.jpg,Zhu Yan Zhi Ge,(2.9 / 5.0 36 votes),"Female Protagonist,Reincarnation",Chinese,"She was the Spirit Master of the Tea Hill. He was the Head of the Kunlun. They met each other by chance in Jiangnan. With many twists and turns they got married. Unexpectedly there were plots in store for them. After the resurrection he forgot her… But she had his child… To meet him again she endured the torture of the naga poison; for the people of the Tea Hill she chose to be a devil… But fate still pushed her to a path without a turning back… She killed demons and devils but was used by others… Finally she had to stand opposite to him… For the happiness and benefits of the three realms she was incarnated as the Creation Goddess… She was the Spirit Master of the Tea Hill Jiang Wuyou…
",hubby-your-fox-fairy-wants-everything, 42 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_20939.jpg
https://vipnovel.com/vipnovel/quickly-wear-the-face-of-the-devil/,Quickly Wear the Face of the Devil,Chapter 187-End,https://vipnovel.com/vipnovel/quickly-wear-the-face-of-the-devil/chapter-187-end,https://www.novelupdates.com/series/quickly-wear-the-face-of-the-devil/,Action:Adventure:Comedy:Drama:Fantasy:Romance:Sci-fi:Yaoi,https://cdn.novelupdates.com/images/2017/10/Quickly-Wear-the-Face-of-the-Devil.jpg,Casanovanic Bookworm,(4.6 / 5.0 2313 votes),"Acting,Ancient Times,Artificial Intelligence,Autism,Bestiality,Celebrities,Clever Protagonist,Cunning Protagonist,Doting Love Interests,Famous Protagonist,Genius Protagonist,Gods,Handsome Male Lead,Jack of All Trades,Male Yandere,Master-Disciple Relationship,Models,Multiple Realms,Omegaverse,Overpowered Protagonist,Post-apocalyptic,Priests,Revenge,Schemes And Conspiracies,Showbiz,Stalkers,Sword And Magic,Transmigration,World Hopping",Chinese,"A top hacker was chosen by the Lord God to be reborn into countless worlds always as an expendable villain. 
With no free will every world became a dead end. Every one of his lives ended tragically.
Finally after wrestling control of the Villain System this ace hacker decided to enact revenge. Even if his very bones were rotten he’d choose to occupy the very heights of morality if only on the surface.
 Thus he would change his fate as an abused slag.
",quickly-wear-the-face-of-the-devil, 341 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_12209.jpg
https://vipnovel.com/vipnovel/my-wife-spoils-me-too-much/,My Wife Spoils Me Too Much,Chapter 24,https://vipnovel.com/vipnovel/my-wife-spoils-me-too-much/chapter-24,https://www.novelupdates.com/series/my-wife-spoils-me-too-much/,Drama:Josei:Romance:Slice of Life,https://cdn.novelupdates.com/images/2019/10/MWSM.jpg,月半要分家,(4.4 / 5.0 231 votes),"Average-looking Protagonist,Childcare,Cooking,Female Protagonist,Heartwarming,Modern Day,Protagonist Falls in Love First,Time Travel,Transmigration",Chinese,"Ji Yan discovered his wife who hated him so much that she wished he was dead had lost her memory after a car crash. She had changed so much it was like she was a totally different person…
When he goes to work: “Dear don’t move I’ll put on your shoes for you.”
When he is having a meal: “Dear I have made all of your favourite dishes. You have worked hard so eat up.”
When he finished work: “Dear you have worked all day. I’ll massage your shoulders and feet.”
Ji Yan: “…”
—————
Tang Tang got pushed into the pond by her step sister who frequently bullied her. She thought she would meet her dead mother but who knew when she opened her eyes again she was in a strange place. But what made her happy was that she had a super handsome husband and a very cute son. The most important thing was that her husband was good. He was a hero who protects the country and earns money to support her and their son. Also he only has her as his wife he didn’t have any concubines whatsoever. Tang Tang decided she should be submissive to her husband to be a good wife and a loving mother. Her nanny no longer needed to worry about her not being able to get married anymore!
",my-wife-spoils-me-too-much, 54 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_25358.jpg
https://vipnovel.com/vipnovel/falling-in-love-with-you/,Falling in Love with You,Chapter 44,https://vipnovel.com/vipnovel/falling-in-love-with-you/chapter-44,https://www.novelupdates.com/series/falling-in-love-with-you/,Adult:Romance:Slice of Life:Smut:Yaoi,https://cdn.novelupdates.com/images/2020/06/A12E46EB-67D6-4B0E-AC91-E3EF1847D525.jpeg,菠菜菜菜菜菜 ,(4.1 / 5.0 40 votes),"Doctors,Handsome Male Lead,Modern Day,Protagonist Falls in Love First,Younger Love Interests",Chinese,"Do you believe in love at first sight?
Jiang Minhan does his parents’ love story is an example of love at first sight. He always believed that he would find someone who would make him fall in love at first sight. However the reality is always different. Jiang Minhan is 22 years old and he hadn’t met the one who would make him fall in love at first sight. Just as he was about to give up he met Ren Chenxi.
Do you believe in love?
Ren Chenxi didn’t believe in love. He was in contact with cold and warm human feelings when he was young where countless of them ended in hate because of love. He didn’t believe in feelings so he was a player for many years breaking the hearts of many young men and girls. He thought his whole life would be like this until he met Jiang Minhan. Then he discovered that he wanted to hold his hand and grow old with him.
",falling-in-love-with-you, 45 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/noimagemid.jpg
https://vipnovel.com/vipnovel/the-villainous-daughters-butler-i-raised-her-to-be-very-cute/,The Villainous Daughter’s Butler ~I Raised Her to be Very Cute~,Chapter Epilogue,https://vipnovel.com/vipnovel/the-villainous-daughters-butler-i-raised-her-to-be-very-cute/chapter-epilogue,https://www.novelupdates.com/series/the-villainous-daughters-butler-i-raised-her-to-be-very-cute/,Drama:Fantasy:Psychological:Romance:School Life,https://cdn.novelupdates.com/images/2020/03/The-Villainous-Daughters-Butler-I-Raised-Her-to-be-Very-Cute.jpg,Hiiro no Ame,(4.6 / 5.0 291 votes),"Academy,Adapted to Manga,Aristocracy,Butlers,Caring Protagonist,Character Growth,Charming Protagonist,Clever Protagonist,Cunning Protagonist,Determined Protagonist,Different Social Status,Early Romance,First Love,Handsome Male Lead,Heartwarming,Jealousy,Love at First Sight,Love Rivals,Magic,Master-Servant Relationship,Multiple Reincarnated Individuals,Obsessive Love,Politics,Possessive Characters,Proactive Protagonist,Royalty,Student Council,Yandere",Japanese,"Regaining the memories of his previous life Cyril realised that he was an otome game’s character the villainous daughter– Sophia’s butler.
At the rate things were going Sophia would eventually have the prince stolen away from her by the heroine fall into darkness and be executed.
Wanting to save the villainous daughter he was so fond of Cyril moved to eliminate all the factors that would cause her to fall into darkness raising her up to be a talented and beautiful girl who could win the prince’s love however…
",the-villainous-daughters-butler-i-raised-her-to-be-very-cute, 38 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_25190.jpg
https://vipnovel.com/vipnovel/a-walk-on-actor-who-wants-to-be-a-baker/,A Walk-on Actor Who Wants to Be A Baker,Chapter 42,https://vipnovel.com/vipnovel/a-walk-on-actor-who-wants-to-be-a-baker/chapter-42,https://www.novelupdates.com/series/a-walk-on-actor-who-wants-to-be-a-baker/,Comedy:Romance:Slice of Life:Yaoi,https://cdn.novelupdates.com/images/2019/10/A-Walk-on-Actor-Who-Wants-to-Be-A-Baker.jpg,Xu Banxian,(3.8 / 5.0 43 votes),"Acting,Doting Love Interests,Modern Day",Chinese,"As a walk-on actor he had been the mistress of his sugar daddy for three years. However they had only met each other for a few times.
As a boss his sugar daddy has tons of lovers.
The walk-on actor: The cake shop is the only thing I love in this world. Lovers? Never want one.
The boss: No problem. Nobody wants that.
Then they fell in love with each other…
",a-walk-on-actor-who-wants-to-be-a-baker, 18 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_25454.jpg
https://vipnovel.com/vipnovel/the-captivating-crown-prince/,The Captivating Crown Prince,Chapter 69,https://vipnovel.com/vipnovel/the-captivating-crown-prince/chapter-69,https://www.novelupdates.com/series/the-captivating-crown-prince/,Drama:Gender Bender:Harem:Historical:Josei:Martial Arts:Romance,https://cdn.novelupdates.com/images/2016/11/prince.jpg,成珍珍,(4.6 / 5.0 516 votes),"Assassins,Calm Protagonist,Cold Protagonist,Depictions of Cruelty,Doctors,Female Protagonist,Imperial Harem,Love Interest Falls in Love First,Manipulative Characters,Persistent Love Interests,Politics,Power Couple,Royalty,Schemes And Conspiracies,Strong Love Interests,Unconditional Love",Chinese,"After getting betrayed and killed by the only person she’d loved Miss Shang wakes up in the body of the cowardly crown prince Shang Wuxin who due to her own circumstances was actually a girl cross-dressing as a boy. After inheriting the crown prince’s memories Shang Wuxin has three things on her agenda:
1. Clean up the house
2. Gather loyal followers and soldiers
3. Get the throne
",the-captivating-crown-prince, 70 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_8445.jpg
https://vipnovel.com/vipnovel/100-things-i-dont-know-about-my-senior/,100 Things I Don’t Know About My Senior,Chapter 103,https://vipnovel.com/vipnovel/100-things-i-dont-know-about-my-senior/chapter-103,https://www.novelupdates.com/series/100-things-i-dont-know-about-my-senior/,Comedy:Romance:School Life:Slice of Life,https://www.novelupdates.com/img/noimagefound.jpg,Togai Aoi,(4.5 / 5.0 117 votes),"Adapted to Manga,Loner Protagonist,Modern Day,Multiple Protagonists,Slow Romance",Japanese,"「Senpai you dropped this.」
That sudden call marked the beginning of a relationship of an aloof senpai and his cute overenthusiastic kouhai-chan. Despite not having any contact previously except for using the same train station to get to school senpai unwillingly agreed to a promise: from that day on they would have to answer one question every day no matter what it was without telling any lie.
The disinterested senpai who doesn’t want to give up on his peaceful commuting time and the passionate kouhai-chan who doesn’t want to give up on the only student taking the same train as her. This is the story of how their relationship will progress with just one question a day.
",100-things-i-dont-know-about-my-senior, 102 Chapters,Completed,https://cdn.novelupdates.com/imgmid/noimagemid.jpg
https://vipnovel.com/vipnovel/a-mistaken-marriage-match-mysteries-in-the-imperial-harem/,A Mistaken Marriage Match: Mysteries in the Imperial Harem,Chapter 117(End),https://vipnovel.com/vipnovel/a-mistaken-marriage-match-mysteries-in-the-imperial-harem/chapter-117end,https://www.novelupdates.com/series/a-mistaken-marriage-match-mysteries-in-the-imperial-harem/,Drama:Historical:Josei:Romance:Tragedy,https://cdn.novelupdates.com/images/2015/12/sfg.jpg,Qian Lu,(3.9 / 5.0 245 votes),"Abusive Characters,Beautiful Female Lead,Depictions of Cruelty,Female Protagonist,Politics,Pregnancy,Royalty,Schemes And Conspiracies",Chinese,"3rd Book in the A Mistaken Marriage Match Series
He is the master of six kingdoms. As long as he wanted his cavalry is ready to wipe off any country.
She is the world renowned talented Qing Family sisters. But because of his word her family became destitute and homeless. He wanted to tame her she will not submit to him.
Two similar unbending persons with no love and feelings between them are fated to be continuously intertwine an entire lifetime. He thought that he wanted her total submission but when she was kneeling at his feet why did it all feel meaningless?
She thought that all she wanted was his life but when he spurted blood while he was lying in her arms and asked “Why did you return?” Why did her tears keep falling?
Various mysteries in imperial harem a gold heist a case of dead palace maid the baffling death of a young prince the secret around crown prince’s parentage… So many secrets and thrills!
",a-mistaken-marriage-match-mysteries-in-the-imperial-harem, 117 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_4300.jpg
https://vipnovel.com/vipnovel/the-founder-of-diabolism/,The Founder of Diabolism,Chapter 126-End,https://vipnovel.com/vipnovel/the-founder-of-diabolism/chapter-126-end,https://www.novelupdates.com/series/the-founder-of-diabolism/,Adventure:Drama:Mystery:Romance:Supernatural:Xianxia:Yaoi,https://cdn.novelupdates.com/images/2018/08/2980391bfdb389f26a2f4aca82081514.jpg,Mo Xiang Tong Xiu,(4.8 / 5.0 2059 votes),"Adapted to Anime,Adapted to Drama CD,Adapted to Movie,Ancient China,Arrogant Characters,Bisexual Protagonist,Calm Protagonist,Charismatic Protagonist,Clever Protagonist,Complex Family Relationships,Confident Protagonist,Cruel Characters,Cunning Protagonist,Death,Demonic Cultivation Technique,Discrimination,Familial Love,First Love,Flashbacks,Handsome Male Lead,Helpful Protagonist,Jiangshi,Kuudere,Love Interest Falls in Love First,Magic Formations,Mystery Solving,Non-linear Storytelling,Past Plays a Big Role,Power Couple,Revenge,Second Chance,Selfless Protagonist,Slow Romance,Souls,Strong Love Interests,Transmigration,Unique Cultivation Technique,Unreliable Narrator",Chinese,"As the grandmaster of demonic cultivation Wei Wuxian roamed the world hated by millions for committing acts of necromancy. Overthrown by the powerful clans he had attempted to subjugate Wei Wuxian is supposedly killed by his shidi in order to save the cultivation world. 
Restored to life in the body of Mo Xuanyu the local cut-sleeve lunatic in order to exact revenge on his abusive relatives Wei Wuxian quickly finds himself spiralling back into his old life when he’s taken away by the cold-hearted stern and ultimately quite boring Lan Wangji – who might be harbouring warmer feelings than contempt. Perhaps of the…romantic kind?
But despite his new beginning Wei Wuxian begins to unravel a decade and a half long mystery that is set to undo the very fabric of the cultivation world as they know it. 
A mysterious action-packed thriller of a ride this is a journey you won’t want to miss!  
",the-founder-of-diabolism, 196 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_7620.jpg
https://vipnovel.com/vipnovel/please-confess-to-me/,Please Confess to Me,Chapter 29,https://vipnovel.com/vipnovel/please-confess-to-me/chapter-29,https://www.novelupdates.com/series/please-confess-to-me/,Josei:Romance:Slice of Life,https://cdn.novelupdates.com/images/2020/01/confess-to-me.jpg,Grumpy Crab,(4.7 / 5.0 329 votes),"Arranged Marriage,Couple Growth,Doting Parents,First Love,Heartwarming,Marriage,Pregnancy,Strong Love Interests",Chinese,"Before getting married Shen Xi knew that her fiance had a girl he was secretly in love with for years.
After the divorce she found out that the girl was her.
Before getting married Shen Xi knew that there was going to be no love in her marriage.
After the divorce she found that her ex-husband had married for love.
Before their marriage her husband had a lot of money.
After the divorce her ex-husband went bankrupt paying for the huge alimony.
Then Shen Xi was reborn to the day of their marriage.
Shen Xi would just like to ask would it kill you to say “I like you”?!
",please-confess-to-me, 60 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_24771.jpg
https://vipnovel.com/vipnovel/the-reverse-life-of-jiujiu/,The Reverse Life of Jiujiu,Chapter 36,https://vipnovel.com/vipnovel/the-reverse-life-of-jiujiu/chapter-36,https://www.novelupdates.com/series/the-reverse-life-of-jiujiu/,Adult:Fantasy:Harem:Josei:Romance:Xuanhuan,https://cdn.novelupdates.com/images/2020/02/reversejiujiu1.jpg,萱草1,(2.1 / 5.0 17 votes),Female Protagonist,Chinese,"When that black bellied and domineering King Hades meets the reckless and bold orphan girl! Before people he spoils her to the extent that everyone is jealous of. And behind people he still spoils her but in a different away. He ‘spoils’ her till she has a back pain till she can’t feel her limbs till she can only rest in bed for three days! Ruan Jiujiu yells to heaven: a**hole! Have you married a wife or hired a nanny? Do you have Oedipus complex?
",the-reverse-life-of-jiujiu, 60 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_23439.jpg
https://vipnovel.com/vipnovel/the-surrogate-bride-of-young-general-leng/,The Surrogate Bride of Young General Leng,Chapter 100,https://vipnovel.com/vipnovel/the-surrogate-bride-of-young-general-leng/chapter-100,https://www.novelupdates.com/series/the-surrogate-bride-of-young-general-leng/,Romance,https://cdn.novelupdates.com/images/2020/07/TheSurrogateBrideofYoungGeneralLeng.jpg,Hua Chang,(2.7 / 5.0 9 votes),"Abusive Characters,Introverted Protagonist,Sibling Rivalry",Chinese,"To save their own daughter her foster parents decided to marry her off to the notorious young general Leng Yuhe who was allegedly malevolent and astrocious with the blood of countless lives on his hands. The first time they met he skinned a person alive before her very eyes. In mortal terror of this young general she went to great lengths to flee but was caught in the act by him. “One more attempt to escape little pussycat and I’ll personally see to it that you’ll never ever be able to get out of bed again.”
",the-surrogate-bride-of-young-general-leng, 38 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32992.jpg
https://vipnovel.com/vipnovel/young-military-rarities/,Young Military Rarities,Chapter 25,https://vipnovel.com/vipnovel/young-military-rarities/chapter-25,https://www.novelupdates.com/series/young-military-rarities/,Action:Romance:Supernatural:Yaoi,https://cdn.novelupdates.com/images/2019/12/ymr.jpg,Yan Ruo You Ya,(3.9 / 5.0 50 votes),"Apocalypse,Childcare,Family,Magical Space,Military,Overpowered Protagonist,Second Chance,Zombies",Chinese,"Yun Che a big shot in the doomsday who even the militaries drooled upon finally died in the hands of his beloved and family. After reincarnation he wanted to live for his own!
Xing Feng a rooting third military generation didn’t lay his heart in the army at all. So when he turned to 20 he chose to leave the army and went into business. When the doomsday came he accidentally met Yun Chen and started a new chapter of his life meanwhile his moral bottom line kept hitting a new low…
",young-military-rarities, 41 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_23617.jpg
https://vipnovel.com/vipnovel/postnatal-care-of-a-sow/,Postnatal Care of a Sow,Chapter 31,https://vipnovel.com/vipnovel/postnatal-care-of-a-sow/chapter-31,https://www.novelupdates.com/series/postnatal-care-of-a-sow/,Fantasy:School Life:Supernatural:Yaoi,https://cdn.novelupdates.com/images/2019/08/posnatalcare1.jpg,Baked Rice With Fresh Shrimp And Crab Roe,(4.0 / 5.0 21 votes),Magic Beasts,Chinese,"Ruan Bai just wanted to catch the lost sow but unexpectedly he lost his heart…
Professor She seemed scheming and dangerous…
",postnatal-care-of-a-sow, 20 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_24392.jpg
https://vipnovel.com/vipnovel/remember-the-name/,Remember the Name,Chapter 75,https://vipnovel.com/vipnovel/remember-the-name/chapter-75,https://www.novelupdates.com/series/remember-the-name/,Drama:Fantasy:Slice of Life,https://cdn.novelupdates.com/images/2020/01/Remember-the-Name.jpeg,황금하르방,(3.8 / 5.0 12 votes),"Fantasy World,Male Protagonist,World Travel",Korean,"A boy who was living an ordinary life in another world suddenly came to the present world.
Social systems way of life and morals… They have all changed.
How will the boy try to survive?
What kind of life will the boy live?
",remember-the-name, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_18954.jpg
https://vipnovel.com/vipnovel/i-found-my-dad-is-a-crossdresser/,I Found My Dad Is a Crossdresser,Chapter 32(End),https://vipnovel.com/vipnovel/i-found-my-dad-is-a-crossdresser/chapter-32end,https://www.novelupdates.com/series/i-found-my-dad-is-a-crossdresser/,Comedy:Drama:Romance:School Life:Slice of Life:Yaoi,https://cdn.novelupdates.com/images/2019/08/I-Found-My-Dad-Is-a-Crossdresser-2.jpg,Pod Zhang,(3.3 / 5.0 25 votes),"Adopted Protagonist,Familial Love,Love Interest Falls in Love First",Chinese,"I found out that my dad who is actually my adoptive father is also a crossdresser by accident. The fact really shocked me and tortured my spirit so I chose a forum on the Internet to pour it out.
The most terrible thing is I gradually realized that I had fallen in love with my dad…
What should I do??!! Does he love me? Should I just keep hiding my feelings?
",i-found-my-dad-is-a-crossdresser, 26 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_24088.jpg
https://vipnovel.com/vipnovel/supernatural-girlfriend/,Supernatural Girlfriend,Chapter 153(End),https://vipnovel.com/vipnovel/supernatural-girlfriend/chapter-153end,https://www.novelupdates.com/series/supernatural-girlfriend/,Comedy:Drama:Josei:Mystery:Romance:Supernatural,https://cdn.novelupdates.com/images/2018/05/SG-cover.jpg,Miao Le Ge Wang,(4.1 / 5.0 223 votes),"Bickering Couple,Devoted Love Interests,Female Protagonist,Forced Living Arrangements,Handsome Male Lead,Love Interest Falls in Love First,Murders,Wealthy Characters",Chinese,"“Boss…I’m really sleepy….” My eyelids were starting to feel heavy. After all it was past 3am. Most normal people would be asleep by now.
“From now on don’t call me boss. During this 24 hours date we are not in a boss subordinate type of relationship.” Suyang whispered in my ears. “If you’re tired then take a nap. I’ll wake you up when the sunrise begins.”
Then he tightened his grip and I felt so much warmer in his embrace. “Let me sing you a lullaby.” Suyang suddenly suggested.
“Lullaby? Why lullaby…?”
“Isn’t it common for couples to sing to each other? I read it online.” Suyang explained. Before I gave him consent he began to sing “Pig…..your nose has two holes…”
I smacked Suyang “What type of lullaby is this?”
“Stop interrupting. I purposely chose this song for you. You’re ruining the atmosphere.”
“You’re the one ruining the atmosphere!” I couldn’t help but giggle hysterically.
I turned over and saw how serious he was. It made me laugh even harder. “Stop being so funny!”
—–
Lin Yixin has had the ability to see ghosts ever since the car accident. However it felt more like a curse than a blessing until Yixin almost died in the hands of a masked killer one day. The killer got away but Yixin realized she had an advantage no one else had. Since she was able to see the ghosts that were following him it meant she could pinpoint his exact location. But how was she going to obtain the evidence to prove his guilt?
",supernatural-girlfriend, 153 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_12988.jpg
https://vipnovel.com/vipnovel/the-adventure-of-holy-beast-bai-xiaoli/,The Adventure of Holy Beast Bai Xiaoli,Chapter 51,https://vipnovel.com/vipnovel/the-adventure-of-holy-beast-bai-xiaoli/chapter-51,https://www.novelupdates.com/series/the-adventure-of-holy-beast-bai-xiaoli/,Adventure:Comedy:Fantasy:School Life:Supernatural:Yaoi,https://cdn.novelupdates.com/images/2019/12/lc.jpg,Liang Luosheng,(4.2 / 5.0 42 votes),"Aliens,Battle Competition,Empires,Magic,Mpreg,Overpowered Protagonist,Summoning Magic",Chinese,"Bai Xiaoli a holy fox with nine tails suffered from a siege of three powerful holy beasts and gets seriously injured. Through a spacial crack he falls onto Earth.
Here Bai Xiaoli loses his power and wants to eat meat every day but he has to study from the beginning since he is illiterate.
Cang Yan is a soul beast summoner with great talent. But after failing to summon a soul beast he is abandoned by his family.
Four years later the two people meet in the college.
Cang Yan feels the world is too crazy so he summoned a person out instead of a soul beast?
",the-adventure-of-holy-beast-bai-xiaoli, 48 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_23443.jpg
https://vipnovel.com/vipnovel/split-zone-no-13/,Split Zone No.13,Chapter 327(End),https://vipnovel.com/vipnovel/split-zone-no-13/chapter-327end,https://www.novelupdates.com/series/split-zone-no-13/,Adventure:Fantasy:Horror:Mystery:Psychological:Romance:Supernatural,https://cdn.novelupdates.com/images/2020/05/SZ13-cover.jpg,Yu Wei,(3.7 / 5.0 84 votes),"Alternate World,Ghosts,Schizophrenia,Special Abilities",Chinese,"When Li Shen’s second personality acts out her consciousness is sent to a strange place called Split Zone No.13. She is then informed that she can only return home after unraveling the truth.
",split-zone-no-13, 326 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_9034.jpg
