novelLink,Book Name,lastChapterName,lastChapterLink,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail
https://www.wuxiaworld.co/Beastly-Fēi-that-Go-Against-the-Heaven：-Coerced-by-the-Huáng-Shū/,Beastly Fēi that Go Against the Heaven: Coerced by the Huáng Shū,Chapter 231: You Can Go With Her,/Beastly-Fēi-that-Go-Against-the-Heaven：-Coerced-by-the-Huáng-Shū/4427193.html,https://www.novelupdates.com/series/beastly-fei-that-go-against-the-heaven-coerced-by-the-huang-shu/,Action:Adventure:Comedy:Drama:Fantasy:Josei:Romance,https://cdn.novelupdates.com/images/2017/02/21339.jpg,Qīng jiǔ shū,(4.2 / 5.0 282 votes),"Beast Companions,Doting Love Interests,Handsome Male Lead,Possessive Characters,Transmigration",Chinese,"“Your Majesty someone cursed the Imperial Concubine to be a demon star.”
“Cut his tongue and feed it to dogs.” A certain King said in a light and gentle manner.
“Your Majesty someone’s hand accidentally bumped into the Imperial Concubine.”
“Chop his hand and feed it to wolves.” In an indifferent manner a certain King said possessively.
“Your Majesty someone said that the Imperial Concubine ran away.”
“Ran away?” A certain King’s sharp eyes narrowed then said with a sneer: “It’s best if she doesn’t get caught by this King otherwise this King will let her become aware of what ‘wanting to stop but can’t’ means**.
A modern era crossed over to become a wolf-girl. She originally believed that she could dance around with wolves and in the end she truly did but this ‘wolf’ was one of those wolves. He was a perverted wolf!!
",beastly-fei-that-go-against-the-heaven-coerced-by-the-huang-shu, 232 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_9969.jpg
"https://www.wuxiaworld.co/Rebirth-of-a-Star：-Another-Day,-Another-Drama/","Rebirth of a Star: Another Day, Another Drama",Chapter 233 - Love Is Like Sand Trickling Through Your Fingers The End,"/Rebirth-of-a-Star：-Another-Day,-Another-Drama/4196630.html",https://www.novelupdates.com/series/rebirth-of-a-star-another-day-another-drama/,Drama:Josei:Romance,https://cdn.novelupdates.com/images/2018/07/BirthOfAStar-Cover.jpg,Smiling Fish Kaka,(2.4 / 5.0 68 votes),"Clever Protagonist,Fat to Fit,Modern Day,Transmigration",Chinese,"Chen Meimei was 180 cms tall with rolls of fat all over her body. When she walked she would jiggle left and right like a big pumpkin.
Fu Bainian was a handsome man with a tall slender build and wherever he went all eyes would follow him. He walked in the spotlight and lived like a movie star.
When their parents proposed marriage Fu Bainian sneered and thought to himself ‘she’s a toad wishing to eat swan meat’. He firmly rejected any thoughts of marriage.
But then…
“Hey look President Fu’s following Chen Meimei again!”
“Isn’t President Fu slapping his face at this point?”
Great President Fu had a bitter expression on his face. He had no choice! Who decided to let the person that he’d secretly loved for so many years be reborn into the body of such a fatty?!
",rebirth-of-a-star-another-day-another-drama, 233 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_17918.jpg
https://www.wuxiaworld.co/The-Alchemist-God/,The Alchemist God,Chapter 226: Golden Rock Swift Wolf,/The-Alchemist-God/2286283.html,https://www.novelupdates.com/series/the-alchemist-god/,Action:Adventure:Fantasy:Harem:Martial Arts:Seinen:Tragedy:Xuanhuan,https://cdn.novelupdates.com/images/2016/03/t7_544231-2.jpg,Shi Luo Ye,(3.8 / 5.0 234 votes),"Corruption,Male Protagonist,Pill Concocting,Romantic Subplot,Survival,Unique Cultivation Technique",Chinese,"Lin Mu Yu is one of the top players in Conquest the game before Destiny. He decides to delete his account due to a promise with his father.
Before he deletes his account he sells all of his equipment and deletes all of his skills. After deleting his account he suddenly gets his deletion overwritten by a mysterious source and ends up getting trapped in the game itself.
Without anything except for 3 of his skills how will he survive?
",the-alchemist-god, 218 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_183.jpg
https://www.wuxiaworld.co/I-Just-Want-to-Be-in-a-Relationship/,I Just Want to Be in a Relationship,Chapter 224: Love 1,/I-Just-Want-to-Be-in-a-Relationship/4480606.html,https://www.novelupdates.com/series/i-just-want-to-be-in-a-relationship/,Comedy:Drama:Romance:Slice of Life:Yaoi,https://cdn.novelupdates.com/images/2019/02/6d51a7cbly1fj587tnpbtj205k07smx5.jpg,Lian Shuo,(4.5 / 5.0 499 votes),"Acting,Celebrities,Comedic Undertone,Devoted Love Interests,Genius Protagonist,Heartwarming,Lucky Protagonist,Naive Protagonist,Possessive Characters,Second Chance,Strong Love Interests",Chinese,"In the last life Movie Emperor Yu listened to the company and listened to his manager in order not to expose his sexual orientation. Until his death he never had a relationship.
Yu Qing Huan didn’t want to be a money making machine in his current life. He wanted to travel to the best place see the best scenery eat the best food and then find the best man to live a happy life together.
Hou Qu is a genius savant who can easily learn chemical formulas just by glancing at them. One day he gets lost in the busy streets and Yu Qing Huan helps him. 
Little does Yu Qing Huan know that his wish to stay out of the limelight may not ever be granted as he had unknowingly been locked on by a hungry wolf hidden in the shadows because of his single act of kindness…
",i-just-want-to-be-in-a-relationship, 229 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_20793.jpg
https://www.wuxiaworld.co/Picked-up-a-Demon-King-to-be-a-Maid/,Picked up a Demon King to be a Maid,Chapter 310 – The Truth About Fucking Cats,/Picked-up-a-Demon-King-to-be-a-Maid/4495209.html,https://www.novelupdates.com/series/picked-up-a-demon-king-to-be-a-maid/,Action:Comedy:Fantasy:Harem:Romance,https://cdn.novelupdates.com/images/2020/05/Picked-up-a-Demon-King-to-be-a-Maid.jpg,半筐桃子,(3.7 / 5.0 145 votes),"Adapted to Manhua,Cunning Protagonist,Demons,Hiding True Abilities,Maids,Overpowered Protagonist,Shameless Protagonist,Sleeping,Sword And Magic,Tsundere",Chinese,"If the big breasted demon queen was reduced to a s*ave what would you do to her? Would you kill her and become humanity’s greatest hero? Or would you ens*ave her and enjoy the highest level of pleasure in the world? No he doesn’t want any of that Lin Xiao just wanted to be an unremarkable reserve hero. Black stocking long leg princess two-faced loli saint… no one can tempt him to change his majestic ideals of eating and waiting for death! That’s why his answer was — “Demon Queen can you quickly put on your clothes and scram on out of here?”
",picked-up-a-demon-king-to-be-a-maid, 259 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_17506.jpg
https://www.wuxiaworld.co/I’m-in-Hollywood/,I’m in Hollywood,Chapter 194: Hey,/I’m-in-Hollywood/4418983.html,https://www.novelupdates.com/series/im-in-hollywood/,Adult:Drama:Harem:Mature:Psychological:Romance:Seinen:Slice of Life,https://cdn.novelupdates.com/images/2016/10/images.jpg,Just Do,(3.8 / 5.0 371 votes),"Acting,Beautiful Female Lead,Business Management,Celebrities,Confident Protagonist,Early Romance,F*llatio,Handsome Male Lead,Loli,Modern Day,Nudity,Perverted Protagonist,Polygamy,Possessive Characters,Previous Life Talent,S*xual Abuse,Showbiz,Wealthy Characters",Chinese,"An advertising director is reborn in 1988 Hollywood as an eighteen-year-old blond-haired westerner named Eric Williams.
From then on he starts writing movie scripts and television songs becomes skilled in directing every kind of film wins over all kinds of female celebrities and takes the road to become a Hollywood legend.
",im-in-hollywood, 209 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_8033.jpg
https://www.wuxiaworld.co/Skirt-Chasing-Young-Monarch：-City-Lady-Killer/,Skirt-Chasing Young Monarch: City Lady-Killer,Chapter 211: It’s Very Awkward Without Clothes,/Skirt-Chasing-Young-Monarch：-City-Lady-Killer/4376126.html,https://www.novelupdates.com/series/skirt-chasing-young-monarch-city-lady-killer/,Action:Comedy:Ecchi:Fantasy:Harem:Martial Arts:Mature:Romance,https://cdn.novelupdates.com/images/2017/05/Skirt-Chasing-Young-Monarch.jpg,Lonely Constant,(3.8 / 5.0 167 votes),"Appearance Different from Actual Age,Beautiful Female Lead,Calm Protagonist,Character Growth,Cheats,Clingy Lover,Cultivation,Early Romance,Game Elements,Inferiority Complex,Male Protagonist,Naive Protagonist,Older Love Interests,Perverted Protagonist,Poor to Rich,R*pe,Underestimated Protagonist",Chinese,"The prettiest girl in the class the campus belle queen an attractive policewoman a cunning reporter a charming businesswoman a mesmerizing commando and a millionaire spendthrift all shall lose themselves to passion. 
Be it a Lolita a virtuous woman a regal queen a mature racy woman a cold-blooded goddess or a sexy baby-faced doll all beauties shall come to his embrace. 
Young and inexperienced equipped with the [Flower Pickup System] young schoolboy Su Ke felt his life become more and more chaotic…
",skirt-chasing-young-monarch-city-lady-killer, 216 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_11783.jpg
https://www.wuxiaworld.co/Nigotta-Hitomi-no-Lilianne/,Nigotta Hitomi no Lilianne,Chapter 184.5,/Nigotta-Hitomi-no-Lilianne/2433878.html,https://www.novelupdates.com/series/nigotta-hitomi-no-lilianne/,Adventure:Comedy:Fantasy:Gender Bender:Shoujo Ai:Slice of Life,https://cdn.novelupdates.com/images/2017/03/tmp-cam-1956478544.jpg,Tenkai,(4.0 / 5.0 467 votes),"Beastkin,Child Protagonist,Cute Story,Disabilities,Easy Going Life,Fairies,Heartwarming,Knights,Maids,Multiple POV,Nobles,Reincarnated in Another World,Sister Complex",Japanese,"After coming out of a tunnel… it was pitch dark.
When I awoke it was pitch dark.
First I need to grasp the situation… While lost in thought white foggy figures appeared and as usual it was utterly dark just what is happening?
When I noticed I reincarnated!
Moreover my gender has changed!?
Wouldn’t you usually get a cheat ability when reincarnating!? God!
Isn’t this conversely a start with a handicap!
",nigotta-hitomi-no-lilianne, 273 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_9276.jpg
https://www.wuxiaworld.co/Fortunate-Wife/,Fortunate Wife,CHAPTER 127: DISTRESSED 1,/Fortunate-Wife/4406401.html,https://www.novelupdates.com/series/fortunate-wife/,Fantasy:Harem:Josei:Mature:Romance:Slice of Life,https://cdn.novelupdates.com/images/2018/04/34930s.jpg,Qiū Shuǐlíng Er,(4.0 / 5.0 100 votes),"Ancient China,Brotherhood,Character Growth,Cohabitation,Cute Children,Doting Love Interests,Farming,First-time Interc**rse,Hard-Working Protagonist,Language Barrier,Multiple POV,Naive Protagonist,Polyandry,Previous Life Talent,Transmigration",Chinese,"Goddess Ravine Village is an old and infertile place. It’s hard to find a woman to marry here.
The Li family is extremely poor. With only four bare walls for a home they don’t even have a woman to manage the household.
The Heavens had mercy today Li family’s oldest son had saved a woman at the market and brought her back home.
Li Man was killed by her mother-in-law and transmigrated. She was almost hanged on the first day but fortunately she was rescued by the Li brothers.
This doesn’t mean that her destiny is over.
The language didn’t make sense at first she discovered that here standard Mandarin sucks.
",fortunate-wife, 171 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_16439.jpg
https://www.wuxiaworld.co/To-Deprive-a-Deprived-Person/,To Deprive a Deprived Person,Chapter 200 Part2,/To-Deprive-a-Deprived-Person/2269163.html,https://www.novelupdates.com/series/to-deprive-a-deprived-person/,Action:Adventure:Comedy:Ecchi:Fantasy:Harem:Mystery:Seinen:Tragedy,https://cdn.novelupdates.com/images/2017/06/Screenshot_1.jpg,Mino,(3.5 / 5.0 580 votes),"Ability Steal,Adventurers,Antihero Protagonist,Betrayal,Calm Protagonist,Child Abuse,Clever Protagonist,Dark,Dragons,Elves,Goblins,Heroes,Kingdom Building,Loli,Multiple POV,Overpowered Protagonist,Ruthless Protagonist,Shotacon,S*aves,Sword And Magic,Transported to Another World",Japanese,"Sato Yu is a 12-year-old boy. He is a deprived person. His life is depriving. His step father has a large amount of debt.
One day he is transported into a different world with cheat like stealing ability. Will he stay deprived?
",to-deprive-a-deprived-person, 272 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_424.jpg
https://www.wuxiaworld.co/Transmigration：-Of-Mysteries-and-Songs/,Transmigration: Of Mysteries and Songs,Chapter 203 Sonorous: The End,/Transmigration：-Of-Mysteries-and-Songs/4380360.html,https://www.novelupdates.com/series/transmigration-of-mysteries-and-songs/,Drama:Historical:Romance:Shoujo,https://cdn.novelupdates.com/images/2018/03/Transmigration-Of-Mysteries-and-Songs-cover.jpg,青玉案否,(3.5 / 5.0 92 votes),"Ancient China,Beautiful Female Lead,Charismatic Protagonist,Couple Growth,Determined Protagonist,Female Protagonist,Handsome Male Lead,Mystery Solving,Politics,Royalty,Tragic Past,Transported to Another World",Chinese,"What would you do if you were told that you could still go back after transmigrating?
A car accident transports 21st-century Feng Luodi back in time to Chang’an. Initially devoid of hope fiery determination burns in her when she learns that she still has a chance of going home if she completed a mission. 
As she gradually adapts to her new life she solves mysteries along the way and even establishes a business but never once losing sight of her goal to return. However she eventually realises that she was no longer a mere passer-by in this world. She had left an indelible mark on the people around her including the two men who love her. Her heart is increasingly torn apart as she finds herself unintentionally hurting the people she cares about and her resolve wavering.
What secret is being hidden from Feng Luodi? Should she continue to chase after the past or hold onto the present? 
Join Feng Luodi in this heart-wrenching yet heartwarming journey as she desperately tries to seek out her answers.
",transmigration-of-mysteries-and-songs, 203 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_16329.jpg
https://www.wuxiaworld.co/Seizing-Dreams/,Seizing Dreams,Chapter 138 part2,/Seizing-Dreams/4416222.html,https://www.novelupdates.com/series/seizing-dreams/,Action:Adventure:Fantasy:Mystery:Psychological:Romance:School Life:Shounen Ai:Slice of Life:Supernatural,https://cdn.novelupdates.com/images/2020/01/CE98F4E1-B1BF-4E30-B151-D1E7E1902D59.jpeg,Fei Tian Ye Xiang,(4.7 / 5.0 255 votes),"Abusive Characters,Adapted to Drama CD,Caring Protagonist,College/University,Couple Growth,Determined Protagonist,Family Conflict,Fantasy World,Handsome Male Lead,Helpful Protagonist,Mature Protagonist,Past Trauma,Protagonist Falls in Love First,Tragic Past",Chinese,"Within the dream of the dreamer the one who was dreamed of awoke.
… Borges
“I exist in the sunlight the wind between the heavens and the earth and also in dreams.”
One night Yu Hao a college student who was at his wits’ end had an unexpected encounter with a mysterious visitor – “General” – who had dream travelled. He led Yu Hao in solving the countless riddles that abounded in the realm of the conscious and lit up the fire beacons on the meandering Great Wall.
Thereafter the darkness retreated the sun rose and when the long night was thoroughly lit up the him who existed in reality was reborn.
The black dragon that roared the lighthouse and demonic eye on the coastline the rain forest before Chichén Itzá the fierce beasts that wreaked havoc in the Colosseum…the bizarre projection of reality in one’s consciousness reflected the hidden place that the sunlight in reality couldn’t touch – the innumerable sins of the human heart.
The journey of seizing dreams continues and one can only hope that the sun will continue illuminating the human heart.
…
Fire beacons on the Great Wall were lit up to signal a border invasion.
",seizing-dreams, 216 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_21039.jpg
https://www.wuxiaworld.co/Long-Live-the-Wild-Wife：-The-Black-Bellied-Evil-King-Against-the-Princess/,Long Live the Wild Wife: The Black Bellied Evil King Against the Princess,Chapter 196,/Long-Live-the-Wild-Wife：-The-Black-Bellied-Evil-King-Against-the-Princess/4445224.html,https://www.novelupdates.com/series/long-live-the-wild-wife-the-black-bellied-evil-king-against-the-princess/,Drama:Josei:Romance:Xuanhuan,https://cdn.novelupdates.com/images/2018/10/longlivewild.jpg,Yǐ Nǐ Yāo Ráo,(3.9 / 5.0 52 votes),"Alchemy,Arrogant Characters,Beautiful Female Lead,Calm Protagonist,Cold Protagonist,Cultivation,Family Conflict,Handsome Male Lead,Pill Concocting,Protagonist Strong from the Start,Sadistic Characters,Strong Love Interests,Time Skip,Underestimated Protagonist",Chinese,"Daughter of the Feng Family born a waste. Forced to marry a fool in an attempt to expel evil influences. When the first killer from the 21st century possessed this body the sky and the earth surged. She was indifferent and cold-hearted but she let her guard down around him alone. She thought he was a pleasant sheep but didn’t expect him to be a gray wolf in disguise!
",long-live-the-wild-wife-the-black-bellied-evil-king-against-the-princess, 295 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_19095.jpg
https://www.wuxiaworld.co/The-Grandmaster-Strategist/,The Grandmaster Strategist,"Volume 6, Chapter 32: The Taste of Rancid Mouse",/The-Grandmaster-Strategist/2821842.html,https://www.novelupdates.com/series/the-grandmaster-strategist/,Action:Drama:Martial Arts:Mature:Romance:Tragedy,https://cdn.novelupdates.com/images/2016/11/s1814323_zpssedx2vem.jpg,Follow The Crowd,(4.6 / 5.0 413 votes),"Age Progression,Assassins,Bookworm,Brainwashing,Clever Protagonist,Death of Loved Ones,Hidden Abilities,Loyal Subordinates,Manipulative Characters,Military,Politics,Romantic Subplot,R*pe,Sickly Characters,Strategist,Wars,Writers",Chinese,"This is an alternate history.  Decades after the fall of the Eastern Jin Dynasty the world is still in chaos although there is hope for reunification.
Of poor background Jiang Zhe styled Suiyun has finally after ten years of hard work passed the imperial examinations and become a scholar within Hanlin Academy.  Unwittingly he becomes involved in the succession dispute of the Great Yong Dynasty.  He faces conspiracies and machinations and countless battles of strength and wits.  Intending to avoid court politics he ultimately has no choice but to become involved.  With no alternative Jiang Zhe can only follow the crowd joining the chaotic political turmoil.  In this conniving world he uses his intelligence and knowledge to provide for himself and his companions a stable environment to survive.
Watch nations fall great men rise and supreme martial artists kneel before the quiet whispers of a frail unassuming scholar.
",the-grandmaster-strategist, 202 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_8519.jpg
https://www.wuxiaworld.co/Femme-Fatale-First-Daughter/,Femme Fatale First Daughter,Chapter 199 Lan Xinru's Challenge,/Femme-Fatale-First-Daughter/4408297.html,https://www.novelupdates.com/series/femme-fatale-first-daughter/,Fantasy:Mystery:Romance:Shoujo,https://cdn.novelupdates.com/images/2019/04/重生之嫡女妖娆.jpg,Lian Shuang,(3.5 / 5.0 42 votes),"Ancient China,Beautiful Female Lead,Clever Protagonist,Complex Family Relationships,Family Conflict,Handsome Male Lead,Older Love Interests,Schemes And Conspiracies",Chinese,"She was disfigured and her mother died an innocent death. A cup of poison wine was not enough to kill her and she had to die by plunging into burning flames! Before entering her next lifetime she vowed to change history and get her revenge!
 When she opened her eyes again she was 13 again. Her mother had just passed and her father had yet remarried. To prevent history from repeating itself she took careful steps. 
However she ended up discovering a 30-year-old mystery case that had been hidden all these while. She had been reborn as a beauty and was not going to give up on herself.
She was going to live out her best life with her alluring charms!
",femme-fatale-first-daughter, 55 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_21741.jpg
https://www.wuxiaworld.co/Quick-Transmigration-Cannon-Fodder’s-Record-of-Counterattacks/,Quick Transmigration Cannon Fodder’s Record of Counterattacks,Chapter 210-211,/Quick-Transmigration-Cannon-Fodder’s-Record-of-Counterattacks/5033256.html,https://www.novelupdates.com/series/quick-transmigration-cannon-fodders-record-of-counterattacks/,Action:Adventure:Comedy:Fantasy:Josei:Martial Arts:Sci-fi,https://cdn.novelupdates.com/images/2018/04/t0105d171126d702fb0.jpg,Hen Shi Jiao Qing,(4.3 / 5.0 694 votes),"Adapted to Manhua,Aliens,Apocalypse,Appearance Different from Actual Age,Artificial Intelligence,Beastkin,Bullying,Childcare,Cold Protagonist,Cultivation,Episodic,Female Protagonist,Hackers,Hated Protagonist,Immortals,Lawyers,Modern Knowledge,Parody,Revenge,Scientists,Soul Power,Special Abilities,Technological Gap,Tragic Past,Transplanted Memories,Vampires,Weak to Strong,World Hopping,Zombies",Chinese,"Ning Shu had dropped dead. But in a burst of good fortune she became a task-taker in charge of counterattacking for pitiful cannon fodder. Thus Ning Shu in one world after another took all kinds of life roles encountered all kinds of ‘you’re heartless you’re ruthless you’re making trouble for no reason’ people. She encountered all sorts of white lotus flowers green tea b*tches scheming b*tches by the batch.
Does any true beauty still exist in the world!? bellowed Ning Shu angrily. You annoying tr*sh! I’m just here to counterattack please don’t get in the way of me completing my task. Transmigration main character reincarnation main character. There’s only a lazy task-taker no undestroyable main character halo. Ning Shu had no choice but to painfully gather moral integrity in each of the worlds.
",quick-transmigration-cannon-fodders-record-of-counterattacks, 566 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_15112.jpg
"https://www.wuxiaworld.co/Life,-Once-Again!/","Life, Once Again!",Chapter 412,"/Life,-Once-Again!/5244904.html",https://www.novelupdates.com/series/life-once-again/,Drama:Fantasy:Romance:School Life:Seinen:Slice of Life:Tragedy,https://cdn.novelupdates.com/images/2020/04/273FD039-FE89-4E68-AAB7-3B3432CA854A.jpeg,Wise Dragon,(4.3 / 5.0 162 votes),"Acting,Calm Protagonist,Mature Protagonist,Romantic Subplot,Special Abilities",Korean,"Sometimes as we go about with our lives we all happen to think of one specific thought at least once.
What if… I could go back to “that” time?
The funny thing is the moment you think such a thought is the precise moment when you came back to the past from the future.
“One more time.”
Life once again.
",life-once-again, 255 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_29330.jpg
https://www.wuxiaworld.co/Card-Room/,Card Room,Ch234 - Doomsday Escape 40,/Card-Room/4475733.html,https://www.novelupdates.com/series/card-room/,Action:Adventure:Horror:Mystery:Romance:Shounen Ai,https://cdn.novelupdates.com/images/2019/08/card-room1b.jpg,Die Zhiling,(4.6 / 5.0 250 votes),"Alternate World,Businessmen,Card Games,Cunning Protagonist,Handsome Male Lead,Love Interest Falls in Love First,Manly Gay Couple,Multiple Transported Individuals,Mystery Solving,Slow Romance,Strategist,Survival,Teamwork,World Hopping,Zombies",Chinese,"Xiao Lou was killed in an accident and reborn in the Card World.
Each card here represents a secret room and clearing the instance will give a reward. Xiao Lou draws a card and thinks he could draw all types of equipment and weapons. As a result: Su Shi Li Bai Tao Yuanming*… character cards keep coming one after another.
Xiao Lou “???”
What was this escape game? What type of fate made him keep drawing character cards?
*famous poets of ancient China
",card-room, 290 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_24278.jpg
https://www.wuxiaworld.co/Beastmaster-of-the-Ages/,Beastmaster of the Ages,Chapter 638 - World Tree,/Beastmaster-of-the-Ages/5244906.html,https://www.novelupdates.com/series/beastmaster-of-the-ages/,Action:Adventure:Comedy:Fantasy:Xuanhuan,https://cdn.novelupdates.com/images/2020/04/lastingimortal1.jpg,风青阳,(3.2 / 5.0 53 votes),"Aristocracy,Assassins,Battle Competition,Beasts,Complex Family Relationships,Early Romance,Male Protagonist,Phoenixes,Weak to Strong",Chinese,"Even in his dreams Li Tianming can’t stop himself from laughing! Why? Because his family pets are all the Primordial Chaos Beasts of myth! 
That teeny weeny little chick over there is actually the Aeternal Infernal Phoenix that eats suns! His black cat is the Genesis Chaos Thunderfiend that refines worlds with its lightning. The c*ckroach well it’s the Myriad Worlds Deathless Beast that possesses trillions of undying clones… 
Followed by his menagerie of pets Li Tianming begins his ascension to become the number one beastmaster of the ages. He journeys across the many worlds only one thing remaining constant. No one is ever ready for the likes of his pets! After all who’s ever prepared to fight a chicken and its fellows…
",beastmaster-of-the-ages, 322 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_29216.jpg
https://www.wuxiaworld.co/Supreme-Soaring-Immortal/,Supreme Soaring Immortal,Chapter 188 Level 9 Spirit Pattern Teacher,/Supreme-Soaring-Immortal/5031472.html,https://www.novelupdates.com/series/supreme-soaring-immortal/,Action:Adventure:Fantasy:Martial Arts:Romance:Xianxia,https://cdn.novelupdates.com/images/2019/09/SupremeSoaring3.jpg,Jin Lingdong,(3.3 / 5.0 16 votes),"Artifacts,Beast Companions,Beautiful Female Lead,Blood Manipulation,Body Tempering,Cultivation,Death,Empires,Fast Cultivation,Fat to Fit,Friendship,Heavenly Tribulation,Immortals,Kingdoms,Loyal Subordinates,Phoenixes,Protagonist with Multiple Bodies,Royalty,Sealed Power,Strength-based Social Hierarchy,Sword Wielder,Underestimated Protagonist,Wars",Chinese,"The eternal struggle between good and evil Qin Shuang steps onto the path of cultivating meeting various heroic individuals on her way to immortality experiencing various events on her journey.
",supreme-soaring-immortal, 192 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_24927.jpg
https://www.wuxiaworld.co/Immortality-Cultivation-Era/,Immortality Cultivation Era,Chapter 178 Have a Clear Cognition,/Immortality-Cultivation-Era/4391057.html,https://www.novelupdates.com/series/immortality-cultivation-era/,Action:Fantasy:Harem:Martial Arts:Romance:Shounen:Xianxia,https://cdn.novelupdates.com/images/2019/04/重启修仙纪元.jpg,Bu Lv Wu Sheng,(2.6 / 5.0 37 votes),"Cultivation,Modern Day",Chinese,"When Gao Ge is awake he finds that he has returned to the earth before aura reappeared. The world will usher in an era of practitioners soon. Various schools of cultivation and families of ancient martial arts will spring up. As a man who is living a second life Gao Ge will never let go of the chance to grasp the resources cultivation methods and treasure places first.
In this era there are many geniuses and I Gao Ge shall be the king of them.
",immortality-cultivation-era, 152 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_21737.jpg
https://www.wuxiaworld.co/My-Inseparable-House-Guests/,My Inseparable House Guests,Chapter 178: Misunderstanding,/My-Inseparable-House-Guests/4463496.html,https://www.novelupdates.com/series/my-inseparable-house-guests/,Action:Adventure:Comedy:Ecchi:Fantasy:Romance:School Life:Sci-fi:Supernatural,https://cdn.novelupdates.com/images/2019/01/My-Inseparable-House-Guests.jpg,烽火成林,(3.5 / 5.0 37 votes),"Crime,Investigations,Mystery Solving",Chinese,"Yo Hi! I’m Frank I made a deal with a demon to pay me some money for receiving a guest for a few days every week.
I had no idea about what I have done.
On May 1st Conan ‘the God of Death’ came to my house. I was forced to let him in and we get involved in a criminal case.
On May 8th Bruce Wayne ‘Batman’ came to me. I was forced to follow him to fight crime.
On May 16th Hannibal Lecter The Silence of the Lambs came to my home. I can only say that I really can’t stand my guests.
",my-inseparable-house-guests, 177 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_20193.jpg
https://www.wuxiaworld.co/Rebirth-of-an-Abandoned-Woman/,Rebirth of an Abandoned Woman,Chapter 178: Completely Refused,/Rebirth-of-an-Abandoned-Woman/4418454.html,https://www.novelupdates.com/series/rebirth-of-an-abandoned-woman/,Drama:Historical:Josei:Romance,https://cdn.novelupdates.com/images/2016/12/Rebirth-of-an-Abandoned-Woman.jpg,Yi Yi Lan Xi,(3.8 / 5.0 245 votes),"Ancient China,Beautiful Female Lead,Doting Love Interests,Handsome Male Lead,Love Interest Falls in Love First,Reincarnation,Second Chance",Chinese,"An engagement paper to lock one’s destiny. With her family facing financial difficulties she marries into the family of the richest man in Qingzhou as his wife. Her Mother-In-Law’s doubtfulness; her husband’s childhood sweetheart; her mean elder sister-in-law; her narrow-minded younger sister-in-law… Being inferior Sang Wan withdraws without a choice. As time passed she ended up being lonely and died tragically.
Reborn on a sedan chair how shall she proceed? Standing right at the cause of the tragedy when everything restarts can she change her fate and find her beautiful melody?
",rebirth-of-an-abandoned-woman, 240 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_8696.jpg
https://www.wuxiaworld.co/Magic-Chef-of-Ice-and-Fire/,Magic Chef of Ice and Fire,Chapter 77.1,/Magic-Chef-of-Ice-and-Fire/4375108.html,https://www.novelupdates.com/series/magic-chef-of-ice-and-fire/,Action:Adventure:Fantasy:Harem:Xuanhuan,https://cdn.novelupdates.com/images/2017/02/63.jpg,Tang Jia San Shao,(3.7 / 5.0 188 votes),"Adapted to Manhua,Chefs,Evil Protagonist,Handsome Male Lead,Magic Formations,Orphans,Romantic Subplot,Strength-based Social Hierarchy",Chinese,"His mother kidnapped by the Ice God Pagoda at a young age Nian Bing grew up travelling with his father avoiding pursuit. One fateful day he was forever separated from both his parents and inherited two immortal treasures from them the Ice and Snow Goddess’ Stone and the Flame God’s stone allowing him to use ice and fire magic in harmony a feat unheard of. Taken in by a former chef of legends once known as the Demon Chef he creates legendary cuisine while walking the path of vengeance!
",magic-chef-of-ice-and-fire, 177 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_849.jpg
