novelLink,Book Name,lastChapterName,lastChapterLink,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail
https://1stkissnovel.love/novel/heroic-death-system/,Heroic Death System,Chapter 275,https://1stkissnovel.love/novel/heroic-death-system/chapter-275/,https://www.novelupdates.com/series/heroic-death-system/,Action:Comedy:Fantasy:Mystery:Romance:Sci-fi:Tragedy:Yaoi,https://cdn.novelupdates.com/images/2017/12/HDS.jpg,Xue Yuan Specter,(4.6 / 5.0 488 votes),"Adapted to Drama CD,Ancient Times,Beastkin,Charming Protagonist,Cooking,Elves,Fated Lovers,Ghosts,Hackers,Hard-Working Protagonist,Immortals,Love Interest Falls in Love First,Military,Multiple Realms,Mute Character,Possessive Characters,R*pe,Strong Love Interests,Weak to Strong,Zombies",Chinese,"“I curse you to never die in peace!”
Thus Shang Ke started a never-ending (forced) cycle of constantly throwing away his miserable life.
He would always show himself as a martyr while letting others cry over his death.
It was because of a woman’s curse that Shang Ke was hit by a car and turned into a human vegetable. This led to him becoming bound by an unlucky system in which he was cursed to die. The most unfortunate part was that he never cheated on anyone’s feelings. The reason for why he was cursed by a woman was because of a guy named Qi Chen. Qi Chen was a ladies man and he would always use Shang Ke as an excuse to break up with any woman that he was with. As a result Shang Ke was always blamed for the breakups. Since then the main character could only be forced to cross into different worlds. He would thus experience for himself the hero’s “thrill”.
",heroic-death-system, 43 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_15222.jpg
https://1stkissnovel.love/novel/naze-boku-no-sekai-wo-dare-mo-oboeteinainoka/,Naze Boku no Sekai wo Dare mo Oboeteinainoka?,Volume 3 Chapter 1,https://1stkissnovel.love/novel/naze-boku-no-sekai-wo-dare-mo-oboeteinainoka/volume-3-chapter-1/,https://www.novelupdates.com/series/naze-boku-no-sekai-wo-dare-mo-oboeteinainoka/,Action:Adventure:Fantasy:Harem:Martial Arts:Romance:Shounen:Tragedy,https://cdn.novelupdates.com/images/2019/01/10031.jpeg,Sazane Kei,(3.9 / 5.0 60 votes),"Adapted to Manga,Angels,Cross-dressing,Elves,Gods,Male Protagonist,Sword And Magic",Japanese,"“Why does no one remember the true world?!”
The era when the great race of the five tribes competing for hegemony on the ground ended with the victory of mankind led by the hero Sid. However that world was suddenly “overwritten” in front of a boy named Kai. In the rewritten world Kai saw the scene where humans lost the five tribal wars because of the absence of hero Sid. Here dragons and demons dominate the ground and Kai is a forgotten existence from all human beings. However after encountering the mysterious girl Rinne Kai decides to break this rewritten destiny. In a world without heroes he inherits the hero’s sword and martial art to challenge the mighty enemy races who reign supreme. 
",naze-boku-no-sekai-wo-dare-mo-oboeteinainoka, 40 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_20329.jpg
https://1stkissnovel.love/novel/master-summoner-online/,Master Summoner Online,Chapter 1155 (END),https://1stkissnovel.love/novel/master-summoner-online/chapter-1155-end/,https://www.novelupdates.com/series/master-summoner-online/,Action,https://cdn.novelupdates.com/images/2015/11/1333391.jpg,炮击龙,(3.6 / 5.0 32 votes),"Male Protagonist,Summoning Magic",Chinese,"Summoner Although it may not seem like a powerful profession but I firmly believe there is no such a thing as the most powerful profession there are only powerful players I am a Master Summoner I have powerful Beast summons to accompany me and fight with me the bonds between us are strong and never loses to anyone even in the face of a formidable enemy we do not flinch. We fight till the last drop of blood is drained from our bodies.
",master-summoner-online, 13 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_691.jpg
https://1stkissnovel.love/novel/cannon-fodder-counterattack-system/,Cannon Fodder Counterattack System,Chapter 152 (END),https://1stkissnovel.love/novel/cannon-fodder-counterattack-system/chapter-152-end/,https://www.novelupdates.com/series/cannon-fodder-counterattack-system/,Action:Fantasy:Romance:Sci-fi:Supernatural:Yaoi,https://cdn.novelupdates.com/images/2017/10/11-e4bc566.jpg,Jiang Zhi,(4.2 / 5.0 151 votes),"Charismatic Protagonist,Episodic,Handsome Male Lead,Mpreg,Post-apocalyptic,Revenge,System Administrator,World Hopping",Chinese,"Encountering a car crash the King of Silver Screen Ye Sinian was bound to a Cannon Fodder Counterattack System.
After reincarnating for hundreds of lives he has finally earned enough “travel expenses” to go back home.
However he didn’t think that the system would suddenly malfunction making returning back home from then on hopeless.
With the shackles of a millennium broken Ye Sinian aggressively counterattacked!
Reversing fates while hugging the mentally ill* Lord Gong he walked towards the apex of humanity!
*Mentally ill – Schizophrenic
",cannon-fodder-counterattack-system, 83 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_14225.jpg
https://1stkissnovel.love/novel/wealthy-familys-warm-wedding/,Wealthy Family’s Warm Wedding,v2 Chapter 4,https://1stkissnovel.love/novel/wealthy-familys-warm-wedding/v2-chapter-4/,https://www.novelupdates.com/series/wealthy-familys-warm-wedding/,Josei:Romance,https://cdn.novelupdates.com/images/2019/02/Cover.jpg,清风恋飘雪状,(3.4 / 5.0 42 votes),"Doctors,Modern Day",Chinese,"“If I really want a woman now I hope it is you!”
In the doctor’s office Dr. Fu who has always been proud and reserved restrain his breathing and giving an invitation to the patient in front of him.
“Although you are very handsome…”
“I can be responsible for you afterward!” Facing the patient’s embarrassment Dr. Fu suggests a very responsible suggestion.
Life is not easy she is careful at every step attacking those who frame her.
He helped her everywhere and cherish her to the extreme.
It is said that Dr. Fu is not powerful and impotent.
Who would know that he is powerful and skilled in bed.
One night he pressed the beauty under his body. “Doctor Fu how can I thank you for helping me?” He caressed her small waist and made a low-key announcement. “The dowry should be prepared!”
Dr. Fu said: Happy to meet you in my lifetime!
Miss Gu said: In my lifetime please treat me kindly!
",wealthy-familys-warm-wedding, 93 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_20776.jpg
https://1stkissnovel.love/novel/counter-attack/,Counter Attack,Chapter 288,https://1stkissnovel.love/novel/counter-attack/chapter-288/,https://www.novelupdates.com/series/counter-attack/,Adult:Comedy:Mature:Romance:Smut:Yaoi,https://cdn.novelupdates.com/images/2016/09/253378_243-1.jpg,Chai Jidan,(3.9 / 5.0 129 votes),"Adapted to Drama,Character Growth,Cruel Characters,Handsome Male Lead,Modern Day,Pets,Revenge",Chinese,"“When I left you it wasn’t because I was materialistic.”
“I know.”
“He doesn’t love me. I already broke up with him.”
“I know.”
“You knew? I didn’t know you were still so concerned about me…”
“I know because he and I are now a couple.”
This is a story about how a poor loser turned into a tall handsome and rich guy and snatched his ex-girlfriend’s current boyfriend away.
",counter-attack, 220 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_7680.jpg
https://1stkissnovel.love/novel/lifetime-of-bliss-and-contentment-with-you/,Lifetime of Bliss and Contentment With You,Chapter 1365: Teach me to drive,https://1stkissnovel.love/novel/lifetime-of-bliss-and-contentment-with-you/chapter-1365-teach-me-to-drive/,https://www.novelupdates.com/series/lifetime-of-bliss-and-contentment-with-you/,Drama:Josei:Romance:Supernatural,https://cdn.novelupdates.com/images/2020/02/lifetimecontentment1b.jpg,Jiong Jiong You Yao,(3.6 / 5.0 15 votes),"Amnesia,Beautiful Female Lead,Hidden Abilities,Modern Day,Second Chance,Wealthy Characters",Chinese,"Lin Yan is a professional car racer who fell from grace after her sister set her up. She becomes an actress for the sake of her boyfriend who later cheats on her with her sister. Her life career and relationships reach a slump.
Enter Pei Yucheng the president of the JM corporation—a multinational conglomerate. He is unfathomable cold and aloof. At random he would mysteriously lose control of himself and Lin Yan is the only one who is able to calm him down. The first time she meets him she feels an indescribable fear deep within her soul. Unbeknownst to her they had met each other a long time ago but she had chosen to forget him…
Soon something puzzling and strange begins to happen to her. Occasionally she loses consciousness and ends up in Pei Yucheng’s room the next day completely unaware of how she ended up there. She suspects that something has possessed her…
",lifetime-of-bliss-and-contentment-with-you, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_27652.jpg
https://1stkissnovel.love/novel/i-need-to-skip-out-on-this-marriage/,I Need to Skip Out on this Marriage,Chapter 105,https://1stkissnovel.love/novel/i-need-to-skip-out-on-this-marriage/chapter-105/,https://www.novelupdates.com/series/i-need-to-skip-out-on-this-marriage/,Action:Comedy:Drama:Romance:Sci-fi:Shounen Ai,https://cdn.novelupdates.com/images/2020/03/I-Need-to-Skip-Out-on-this-Marriage.jpg,A Lifetime Of Beautiful Clothes,(4.0 / 5.0 18 votes),"Acting,Clever Protagonist,Cunning Protagonist,Handsome Male Lead,Love Interest Falls in Love First,Strong Love Interests",Chinese,"This is a story of a runaway bride who reincarnated only to find that he couldn’t endure living with his fiancé and ran away from marriage again. A noisy troublesome clamorous love story.
",i-need-to-skip-out-on-this-marriage, 1 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_28605.jpg
https://1stkissnovel.love/novel/the-e-sports-circles-toxic-assembly-camp/,The E-Sports Circle’s Toxic Assembly Camp,Chapter 193: Extra six,https://1stkissnovel.love/novel/the-e-sports-circles-toxic-assembly-camp/chapter-193-extra-six/,https://www.novelupdates.com/series/the-e-sports-circles-toxic-assembly-camp/,Comedy:Romance:Yaoi,https://cdn.novelupdates.com/images/2020/08/camp.jpg,Green Plum Sauce,(4.7 / 5.0 68 votes),"Comedic Undertone,Gamers,Misunderstandings,Protagonist Strong from the Start,Transmigration",Chinese,"Chief tactician Lin Yan entered an e-sports novel. At this time there was still a whole year to go before the original plot started.
The big devil who would frighten people in the future was still a thin-skinned little anchor; the disaster who once disturbed the e-sports circle was playing as an accompanying player; the best healer was sitting on the cold bench of a third-rate team; the strongest king at shooting his mouth off offended the media and his black materials were flying all over the place…
They would shine as the plot progressed but unfortunately their teams weren’t strong enough. In the end they couldn’t escape the fate of a cannon fodder.
Lin Yan couldn’t bear to see these talents being wasted. The e-sports professional reality show started and he spent money to set up the GH Club moving from east to west to select his team.
The variety fans: ??? Is this ‘Go Home’ team picking up the junk?
This lasted until all the opponents were coughing up blood at GH’s tactics and could only watch GH get a ticket to the professional league.
The entire e-sports circle knew that apart from their captain Jing Yuanzhou the entire GH team was a group of barely qualified variety show players not worth paying attention to. As a result this toxic team swept through the field and reached the top in their first year of the league.
When the media interviewed GH: Captain Jing why did you agree to Coach Lin and joined GH?
Jing Yuanzhou: He pestered me every day saying ‘I want you’. It was really difficult to turn down such great kindness.
Lin Yan: “???”
Check the salary deduction warning.
The entire Internet went crazy: Parental love is real!!!
",the-e-sports-circles-toxic-assembly-camp, 57 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_33874.jpg
https://1stkissnovel.love/novel/the-phoenix-arises/,The Phoenix Arises,~,https://1stkissnovel.love/novel/the-phoenix-arises/n-a/,https://www.novelupdates.com/series/the-phoenix-arises/,Adventure:Fantasy:Josei:Martial Arts:Romance:Shoujo:Xuanhuan,https://cdn.novelupdates.com/images/2018/12/TPA.jpg,醉樱落,(3.7 / 5.0 26 votes),"Ancient China,Beautiful Female Lead,Female Protagonist,Handsome Male Lead,Magical Space,Revenge,Spirits,Transmigration",Chinese,"The female protagonist crossed over to become the Venerable Woman Kingdom’s Crown Princess. That’s right that’s right holding power and authority and handsome men!
What? She’s has the body constitution of tr*sh and is unable to practice martial arts?
Having finally set her eyes on a good looking man he turned out to be a snow wolf. Isn’t that just so sad and depressing….. Having captured a good looking man a certain woman laughed sinisterly. “Remember this. You are already mine so you have to remain chaste for me. If you do not obey I will then reject the goods.”
The handsome looking man was stunned with his mouth agape. “You….. You’ve gotten it completely backwards!”
",the-phoenix-arises, 125 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_19966.jpg
https://1stkissnovel.love/novel/apocalypse-summoner/,Apocalypse Summoner,Chapter 1646 (END),https://1stkissnovel.love/novel/apocalypse-summoner/chapter-1646-end/,https://www.novelupdates.com/series/apocalypse-summoner/,Action:Adventure:Comedy:Fantasy:Harem:Mature:School Life,https://cdn.novelupdates.com/images/2016/12/apocalypse-summoner.jpg,Minuet of Dusk,(3.3 / 5.0 275 votes),"An*l,Androgynous Characters,Arrogant Characters,Beautiful Female Lead,Handsome Male Lead,Insects,Lack of Common Sense,Military,Modern Day,Netori,Pregnancy,Reverse R*pe,R*pe,Second Chance,Torture",Chinese,"He shall call forth the bone dragon! Summon the lich and the grim reaper! Li Jiayu the dark summoner has been reborn and everything returned to the moment before the outbreak of the devastating apocalypse.
Spaces tremble violently and dimensional cracks connected to various worlds appear! In an instant never-seen-before civilizations invade our homeland. Insects the size of humans and walking corpses sweep through Earth in legions. An imminent crisis is approaching humanity and billions of human lives are at risk!
In regards to Li Jiayu’s uncorrupted soul his summons shall no longer be limited to creatures which lurk in the darkness. They will also include the entities that bask in the light.
Under the lingering shadow of death he vows to prevent a repeat of past tragedies!
Struggling within the exhausting apocalyptic world he chooses to trudge on the bloody path of slaughter.
Walking hand in hand with death he no longer lives under the cold embrace of the darkness. He shall embark on the bright path towards glory.
‘This is an opportunity to make a comeback… I will put everything on the line to right the wrongs and to protect the loved ones that were once lost.’
",apocalypse-summoner, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_9258.jpg
https://1stkissnovel.love/novel/godly-hunter/,Godly Hunter,Chapter 73,https://1stkissnovel.love/novel/godly-hunter/chapter-73/,https://www.novelupdates.com/series/godly-hunter/,Action:Adventure:Comedy:Ecchi:Fantasy:Harem:Mature:Mystery:Sci-fi,https://cdn.novelupdates.com/images/2015/07/godlyhunter.png,Intransient,(4.0 / 5.0 182 votes),"Aliens,Arrogant Characters,Clever Protagonist,Guilds,Hunters,Male Protagonist,Modern Day,Mutated Creatures,Pets,Schemes And Conspiracies,Siblings,S*ave Harem,Younger Sisters",Chinese,"With the sudden announcement of the launch of the holographic virtual network Chen Mo a hacker received a special commission to hack this system in a bid to halt advancement.
To complete his task he enters GENESIS – the holographic virtual game touted as the most secure – to look for a way to hack it. In his search he inevitably becomes a terrifying force to behold.
",godly-hunter, 77 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_431.jpg
https://1stkissnovel.love/novel/intense-love/,Intense Love,chapter 61,https://1stkissnovel.love/novel/intense-love/chapter-61/,https://www.novelupdates.com/series/intense-love/,Josei:Romance,https://cdn.novelupdates.com/images/2020/05/intenselove2b.jpg,Liu Mang Xing,(4.4 / 5.0 73 votes),"Acting,Adapted to Drama CD,Beautiful Female Lead,Childhood Promise,Cute Story,Engagement,Handsome Male Lead,Wealthy Characters",Chinese,"Su Jinbei’s life motto used to be high heels and fresh meat (pretty boys) above all else.
Then she met Zhou Shiyun.
Her life motto was quickly changed to:
High heels are indeed too expensive fresh meat has become more expensive.
Both can be thrown aside for Treasure Zhou.
Little theater:
1. Reporter: What’s your husband’s biggest strength?
Su Jinbei: Superior looks rich and great performance
Reporter: G-great performance..?
Manager: Yes she means he has superb medical skills!
Su Jinbei: En? I was talking about the male-female – umph!
Manager covers her mouth and drags her away: Today’s interview ends here thank you everybody~
2. A friend: What do you like most about your spouse?
Zhou Shiyun: She’s beautiful
A friend: What do you dislike most about her?
Zhou Shiyun: She’s too beautiful
",intense-love, 117 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_30763.jpg
https://1stkissnovel.love/novel/red-storm/,Red Storm,Book 6 - Chapter 235,https://1stkissnovel.love/novel/red-storm/book-6-chapter-235/,https://www.novelupdates.com/series/red-storm/,Action:Adventure:Comedy:Fantasy:Harem:Martial Arts:Supernatural,https://cdn.novelupdates.com/images/2017/06/Red_Storm_Infobox.png,Cyungchan Noh,(4.2 / 5.0 144 votes),"Adapted to Manhwa,Army,Calm Protagonist,Cultivation,Dragons,Master-Disciple Relationship,Merchants,Polygamy,Royalty,Siblings,Tribal Society,Wars,World Travel",Korean,"In this world strong warriors are needed in order to conquer the hot crimson desert. The Pareia Tribal-Chief’s first-born son named Yulian Provoke  routinely gallops through the stormy deserts alone. Only to find someone of destiny – an otherworldly man that would change his fate forever. This same young child who struggles to find purpose while embodying both ambition and revenge into his very own hands as he awaits that faithful day of confronting a particular person that was supposedly the culprit of his blood-mother’s death. At first he was alone; but then after he forms the RED STORM division – a group of powerful warriors at his command – in hopes of Conquering the Desert braving towards those who oppose him and bringing great fortune to his tribe.
",red-storm, 0 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_12338.jpg
https://1stkissnovel.love/novel/the-palaces-of-the-twelve-sacred-beasts/,The Palaces of the Twelve Sacred Beasts,Chapter 97: (Extra) I Want Meat Translated by Shiya of Exiled Rebels Scanlations,https://1stkissnovel.love/novel/the-palaces-of-the-twelve-sacred-beasts/chapter-97-extra-i-want-meat-translated-by-shiya-of-exiled-rebels-scanlations/,https://www.novelupdates.com/series/the-palaces-of-the-twelve-sacred-beasts/,Fantasy:Harem:Mature:Romance:Smut:Yaoi,https://cdn.novelupdates.com/images/2017/09/PTSBc1.jpg,Ma Cô Diện Nhân,(3.6 / 5.0 127 votes),"Beast Companions,Beasts,Caring Protagonist,Depictions of Cruelty,Enemies Become Lovers,Love Interest Falls in Love First,Multiple Realms,Past Trauma,Polygamy,R*pe,Tentacles,Werebeasts",Chinese,"Gu Ting Yu is a veterinarian with a fear of animals. Haunted by the same nightmare all these years he is desperate to find out the reason behind those dreams. He then travels into a fantasy realm by fate entering the Palace of the Twelve Sacred Beasts.
",the-palaces-of-the-twelve-sacred-beasts, 99 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_13701.jpg
https://1stkissnovel.love/novel/counterattack-of-a-white-lotus-that-was-reborn-into-an-apocalypse/,Counterattack of a White Lotus that was Reborn into an Apocalypse,Chapter 82,https://1stkissnovel.love/novel/counterattack-of-a-white-lotus-that-was-reborn-into-an-apocalypse/chapter-82/,https://www.novelupdates.com/series/counterattack-of-a-white-lotus-that-was-reborn-into-an-apocalypse/,Action:Comedy:Romance:Shounen Ai:Supernatural:Xuanhuan,https://cdn.novelupdates.com/images/2017/09/novelimage.png,Tuế Nguyệt Đại Đao Lưu,(4.2 / 5.0 208 votes),"Apocalypse,Body Tempering,Cold Love Interests,Devoted Love Interests,Hard-Working Protagonist,Modern Day,Multiple Reincarnated Individuals,Power Couple,Seme Protagonist,Special Abilities,Transmigration,Zombies",Chinese,"What? He’s transmigrated into an apocalyptic novel?
What? He transmigrated into a white lotus?
What? The white lotus killed the main character shou (bottom uke) and even proudly became a mistress?
Oh luckily the white lotus in the apocalypse has a thick thigh to hold on to (someone to rely on).
What? This was actually an apocalyptic rebirth revenge story?
What? The thick thigh was actually a really big cannon fodder?
Therefore this is the dramatic story of a man who transformed into a white lotus struggling to survive in an apocalyptic rebirth revenge novel trying to avoid the reborn pig’s foot (the original main character) and trying his best to get away from the cannon fodder gong (top seme).
",counterattack-of-a-white-lotus-that-was-reborn-into-an-apocalypse, 44 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_13439.jpg
https://1stkissnovel.love/novel/your-meaning/,Your Meaning,Chapter 5,https://1stkissnovel.love/novel/your-meaning/chapter-5/,https://www.novelupdates.com/series/your-meaning/,Comedy:Fantasy:Josei:Romance:Smut,https://cdn.novelupdates.com/images/2020/08/B91F0758-81E7-46D6-8244-884F69C28E30.jpeg,틸다김,(4.0 / 5.0 15 votes),"Depression,Knights,Royalty",Korean,"Feeling hopeless in a cold-hearted society I arrived in a different dimension Altius Empire!
It’s the first oracle in 32 years and there’s nothing I can do to meet the expectations of the Empire’s citizens. There’s nothing different in this world.
The cold treatment is no different from the previous world.
After a series of disappointments swept through what came after was fatigue and lethargy.
I don’t want to do anything.
I’m not doing anything but I don’t want to do anything more intensely.
Even so…..
“What did you do all day long today?”
Did he come here to criticize my guts with biting remarks?
A language bomber with 10000 levels of shaming mental offense Emperor Mikhail Dnar Altius.
Why does he come to my room every day with a fresh look on his face?
What’s this familiarity?
Pardon me but are you my mother?
Ha I’m not fond of the Emperor.
",your-meaning, 4 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32352.jpg
https://1stkissnovel.love/novel/how-lucky-i-am-to-meet-you/,How Lucky I Am To Meet You,Chapter 47,https://1stkissnovel.love/novel/how-lucky-i-am-to-meet-you/chapter-47/,https://www.novelupdates.com/series/how-lucky-i-am-to-meet-you/,Comedy:Drama:Romance:Slice of Life:Yuri,https://cdn.novelupdates.com/images/2020/11/lucky.jpg,Jian Ke,(4.3 / 5.0 6 votes),"Apathetic Protagonist,Awkward Protagonist,Bookworm,Carefree Protagonist,Charismatic Protagonist,Childhood Friends,Clever Protagonist,Cold Love Interests,Doting Love Interests,Flashbacks,Strong Love Interests",Chinese,"On a lucky day Jiaxin met her old classmate that she never forgot but the old classmate did not recognize her.
That’s just right familiar people are not easy to speak to. The first step in the relationship is to stimulate hormones~~
【Doctor of Physics Social Disordered Beautiful Face-lifted Girl x Truck Driver’s Mouth and Body Warming Attack】
Xingjia caught a cold and immediately called Tan You.
Tan You: “See a doctor if you have a cold I will only see the car.”
The lucky Jiaxin: “I don’t need you to look at my illness. I am hungry and I don’t want to eat takeaway.”
Tan You made a porridge and delivered it to her door: “Satisfying one’s physical needs is the basic requirement of adults.”
Jiaxin took a sip of the porridge slowly and glanced at Tan You’s calloused fingers: “I can’t satisfy myself so I’ll give myself to you.”
",how-lucky-i-am-to-meet-you, 5 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_37137.jpg
https://1stkissnovel.love/novel/isekai-maou-to-shoukan-shoujo-dorei-majutsu/,Isekai Maou to Shoukan Shoujo Dorei Majutsu,Volume 12 epilogue part3 afterword,https://1stkissnovel.love/novel/isekai-maou-to-shoukan-shoujo-dorei-majutsu/volume-12-epilogue-part3-afterword/,https://www.novelupdates.com/series/isekai-maou-to-shoukan-shoujo-dorei-majutsu/,Action:Adventure:Comedy:Ecchi:Fantasy:Harem:Seinen,https://cdn.novelupdates.com/images/2015/07/isekaimaou.jpg,Yukiya Murasaki,(3.7 / 5.0 512 votes),"Acting,Adapted to Manga,Alternate World,Appearance Changes,Awkward Protagonist,Chuunibyou,Demi-Humans,Demons,Elemental Magic,Enemies Become Allies,Gods,Knights,Magic,Male Protagonist,Master-Servant Relationship,Naive Protagonist,Overpowered Protagonist,Personality Changes,Priestesses,R-15,S*aves,Strong to Stronger,Sword And Magic,Tsundere,Underestimated Protagonist",Japanese,"In regards to the MMORPG Cross Reverie Sakamoto Takuma boasted an overwhelming strength that was enough for him to be called the Demon King by the other players. One day he gets summoned to another world with his appearance in the game. There there are two people that insist “I am the real summon master.” Takuma gets s*ave-turning magic used for summoned beasts cast on him by the girls –
However the peculiar ability {Magic Reflection} was invoked! The ones that were turned to s*aves were the girls!
Takuma was bewildered. He’s the strongest magician but he doesn’t have any social skills. Panicking the first words that came out were the ones that he used inside the game role playing the Demon King!? “I’m amazing you say? Of course I am. I am Diablo……The one feared as the Demon King!”
This is the story the Demon King (acting) that would soon inspire the world and his other world adventure that he plunges through with his absolute strength raise the curtain!
",isekai-maou-to-shoukan-shoujo-dorei-majutsu, 262 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_598.jpg
https://1stkissnovel.love/novel/the-case-files-of-jeweler-richard/,The Case Files of Jeweler Richard,Chapter 4.5 - Opal of Encounters (Part 5),https://1stkissnovel.love/novel/the-case-files-of-jeweler-richard/chapter-4-5-opal-of-encounters-part-5/,https://www.novelupdates.com/series/the-case-files-of-jeweler-richard/,Drama:Mystery:Psychological:Slice of Life,https://cdn.novelupdates.com/images/2019/09/jeweler_richard_v1d.jpg,Tsujimura Nanako,(4.5 / 5.0 42 votes),"Adapted to Anime,Handsome Male Lead,Misunderstandings,Righteous Protagonist,Unrequited Love",Japanese,"On a seemingly ordinary night university student Nakata Seigi rescues a beautiful Englishman named Richard from a group of drunkards. Richard is a jeweler who travels around the world to sell jewels to clients. Together the two begin to solve mysteries surrounding the jewels they come across and their owners starting with the mysterious pink sapphire ring that Seigi’s grandmother left to him.
",the-case-files-of-jeweler-richard, 32 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_24941.jpg
https://1stkissnovel.love/novel/phoenix-reborn-the-peerless-fourth-lady/,Phoenix Reborn: The Peerless Fourth Lady,Chapter 23,https://1stkissnovel.love/novel/phoenix-reborn-the-peerless-fourth-lady/chapter-23/,https://www.novelupdates.com/series/phoenix-reborn-the-peerless-fourth-lady/,Historical:Josei:Romance,https://cdn.novelupdates.com/images/2018/05/FAC70189-509B-4559-90B0-88DF369C984D.png,依颖,(3.5 / 5.0 40 votes),"Ancient China,Betrayal,Female Protagonist,Revenge,Tragic Past",Chinese,"In the protagonist Qilian Qingyan’s previous life she was married to the Crown Prince since youth and ruled over the six palaces for more than 10 years. In the end however she met her demise at the betrayal of her younger sister and a fire burned everything to ashes. She vowed to extract her revenge on all those that’ve made her suffer. However instead of death she later wakes up in the body of a young girl named Su Qingyan 5 years from the day of her death. Sensing this is an opportunity from the heavens she slowly plots out her revenge against those from her previous life.
The phoenix is nirvana reborn in fire peerless elegance.
Waving her hands she commanded the clouds and rain inside the General’s camp advancing step by step;
Of the men in this world just who can move that rusting heart?
At the end of the dream who will become her lifelong companion.
A painting of blood-drenched lands how can it rival the cinnabar between your brows.
",phoenix-reborn-the-peerless-fourth-lady, 15 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_16889.jpg
https://1stkissnovel.love/novel/fake-dating-the-amnesiac-school-prince/,Fake Dating the Amnesiac School Prince,Chapter 68,https://1stkissnovel.love/novel/fake-dating-the-amnesiac-school-prince/chapter-68/,https://www.novelupdates.com/series/fake-dating-the-amnesiac-school-prince/,Comedy:Romance:School Life:Yaoi,https://cdn.novelupdates.com/images/2019/12/Fake-Dating-the-Amnesiac-School-Prince.jpg,乔陛,(4.1 / 5.0 136 votes),"Amnesia,Cute Protagonist,Doting Love Interests,Enemies Become Lovers,Love Interest Falls in Love First,Modern Day,Weak Protagonist",Chinese,"Zhen Yuanbai the good student accidentally injured Shi Bufan the school bully after a crash. Blood spilled everywhere.
After the ambulance took Shi Bufan to the hospital Zhen Yuanbai walked home trembling in fear. He pleads for his parents to transfer him to another school. As expected his parents rejected his request.
Zhen Yuanbai has no choice but to brace himself to go and apologize to Shi Bufan. Hopefully he will show mercy while giving him a beating.
Who knew —
Shi Bufan had amnesia.
Zhen Yuanbai couldn’t control his happiness. You really don’t know me? I’m your friend. After he lied and claimed to be Shi Bufan’s friend Zhen Yuanbai quickly realized that he looked at himself strangely.
Until one day Shi Bufan pushed him against the wall. He pecked his bewildered face and lowly chuckled. What friends? I knew that you like me and used this opportunity to get close to me… Be good. I’ll give you a chance. Call me hubby.
Zhen Yuanbai was speechless.
Wake up!
Don’t mention that I like you as a friend when I was the one who caused you the injury!
Submissive: Because he a well-behaved and timid good student was scared of being beaten up he lied to the school bully. Confusedly he ended up in a relationship with Shi Bufan.
Dominant: After losing his memory he ended up fake dating Zhen Yuanbai thinking that the latter was in love with him.
",fake-dating-the-amnesiac-school-prince, 75 Chapters,Completed,
https://1stkissnovel.love/novel/the-bell-and-the-drum/,The Bell And The Drum,Chapter 35,https://1stkissnovel.love/novel/the-bell-and-the-drum/chapter-35/,https://www.novelupdates.com/series/the-bell-and-the-drum/,Drama:Josei:Romance,https://cdn.novelupdates.com/images/2020/06/2018011445441797.jpg,南方有枳,(3.7 / 5.0 3 votes),"Female Protagonist,Modern Day",Chinese,"Mu Mu: “Su Yiqian you’re like the star throughout my life after the age of 12. In the first place I knew that I couldn’t have any illusions about you. I’m just a speck of dust after all too far away from you.” 
Su Yiqian: “But after wandering around and getting separated only to meet again I discovered that you were my evening drum and morning bell. Before Mario met the princess he will first met monsters. Before the prince kissed the sleeping beauty he will first pass through the thorns. Before I fell in love with you I never live. Mu Mu without you I can’t complete this life.”
",the-bell-and-the-drum, 6 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31369.jpg
